th1,th2
-0.22980571437878994,0.8363668628652521
-0.22852736360726053,0.8342261662141861
-0.2263073437613124,0.830848143423005
-0.22335400287343124,0.8265301971111889
-0.2198405861560958,0.8215218435892234
-0.21591262914259315,0.8160352566021019
-0.21169368944766345,0.8102533758002373
-0.20728973776570114,0.8043360386101921
-0.2027924705622917,0.7984245130683852
-0.19828176070281164,0.7926447450080529
-0.1938274254031629,0.7871095819982374
-0.18949046129688416,0.781920195602801
-0.18532387242062467,0.7771668904377649
-0.18137319719783773,0.7729294612315533
-0.1776768240004176,0.7692772361190993
-0.1742661707732248,0.7662689245514512
-0.17116579189215678,0.7639523705853377
-0.16839346442680247,0.7623642962766135
-0.16596029595965145,0.7615301049791762
-0.16387088684965093,0.7614638002513792
-0.16212357118134385,0.7621680626328213
-0.16071075254536202,0.7636345137198846
-0.15961934324023103,0.765844184765248
-0.1588313084987761,0.768768195542373
-0.15832431098263586,0.7723686385790577
-0.15807244513000288,0.7765996542260574
-0.15804704606572823,0.7814086735457283
-0.158217553767837,0.786737798832667
-0.158552410098484,0.7925252858448846
-0.15901996420183667,0.7987070876322067
-0.15958936067583002,0.8052184172630736
-0.16023138484314223,0.8119952857936925
-0.16091924035517363,0.8189759724705675
-0.1616292362086368,0.826102386337848
-0.16234136295671872,0.83332128201807
-0.16303974134835725,0.8405852972896014
-0.16371293069922338,0.8478537859999006
-0.16435408883626804,0.8550934266031022
-0.16496098029929393,0.8622785939428964
-0.16553583445389092,0.8693914895521014
-0.16608506009289398,0.8764220334383785
-0.16661882780376336,0.8833675278048031
-0.16715053569125016,0.8902321101611497
-0.16769617781726537,0.8970260195850226
-0.1682736378217106,0.9037647052888294
-0.16890193251217914,0.9104678109722184
-0.16960043167795147,0.9171580715639369
-0.1703880809463191,0.9238601608004577
-0.17128265414094576,0.9305995286157446
-0.17230006033933482,0.9374012665382926
-0.1734537287080091,0.9442890372642145
-0.1747540912981926,0.9512841013968467
-0.17620818041708922,0.9584044701498756
-0.1778193530788334,0.965664207770024
-0.17958715053176713,0.9730729017397505
-0.1815072961147915,0.9806353126808821
-0.18357182988230547,0.9883512095171871
-0.18576937372303756,0.9962153890900431
-0.18808551624649225,1.0042178732730322
-0.19050330267478977,1.012344270901469
-0.1930038114944831,1.0205762867043209
-0.195566796808928,1.02889235505539
-0.19817137327878365,1.0372683728738266
-0.20079671931039259,1.0456785034925473
-0.20342277378361046,1.05409602183186
-0.20603090210598793,1.0624941707822015
-0.20860450871246475,1.0708469992951353
-0.21112957524313802,1.079130154251545
-0.21359510644353807,1.087321600634199
-0.2159934692358319,1.0954022477646868
-0.21832061427949967,1.1033564632353554
-0.22057617353537365,1.1111724605211826
-0.22276343171682392,1.118842550929159
-0.22488917390135754,1.126363255363233
-0.22696341583125992,1.1337352761818336
-0.22899902740614933,1.1409633340400782
-0.2310112634282511,1.1480558788900919
-0.23301721868411515,1.1550246881277646
-0.23503522683613698,1.1618843681114042
-0.2370842242789843,1.1686517778500496
-0.23918310104124574,1.1753453955061706
-0.24135006095997136,1.181984649446035
-0.24360201273161158,1.1885892358957255
-0.2459540120805518,1.1951784448428084
-0.24841877324477235,1.2017705147089255
-0.2510062653388737,1.2083820345751322
-0.2537234060191981,1.2150274104564256
-0.25657386136120786,1.2217184093962292
-0.25955795709413826,1.2284637920979113
-0.26267270245730917,1.2352690415471317
-0.2659119240831001,1.2421361917261236
-0.26926650360703747,1.2490637571964567
-0.272724709281378,1.2560467611413015
-0.2762726088385065,1.263076856512377
-0.27989454831191074,1.2701425323079292
-0.2835736795538515,1.2772293947878108
-0.28729251784698023,1.284320511664029
-0.2910335103258276,1.2913968060254044
-0.29477959591322833,1.2984374859797996
-0.2985147381225962,1.3054204957246698
-0.3022244133430693,1.3123229739669469
-0.3058960390535473,1.3191217062710072
-0.3095193287277491,1.3257935589694079
-0.31308656290454345,1.332315883664541
-0.3165927689031017,1.3386668830111101
-0.320035804850239,1.344825930324482
-0.32341634694328664,1.350773837530955
-0.3267377820820454,1.3564930679854885
-0.33000601105837307,1.3619678926562304
-0.33322917029054405,1.3671844900445738
-0.3364172825421577,1.3721309919135878
-0.33958184909703687,1.3767974783852421
-0.3427353974140827,1.3811759271976456
-0.3458909993197364,1.3852601228592731
-0.3490617752902591,1.3890455320820718
-0.35226040033081973,1.392529152216092
-0.3554986263918577,1.395709339453638
-0.35878683521181176,1.398585623340899
-0.3621336339917087,1.4011585136596953
-0.36554550445779566,1.4034293050600206
-0.36902651373099127,1.4053998839810429
-0.3725780930820843,1.4070725414445469
-0.37619888819970904,1.4084497942938177
-0.37988468212594395,1.409534216436762
-0.38362838961168305,1.4103282806874093
-0.3874201193953461,1.4108342109342935
-0.3912472988905464,1.41105384364182
-0.39509485404690814,1.4109884971489213
-0.3989454357764233,1.410638846897083
-0.4027796833542854,1.4100048046166833
-0.4065765146312861,1.4090853996356076
-0.4103134327419256,1.4078786608455574
-0.41396683924979,1.4063814984565388
-0.4175123443156852,1.4045895854651442
-0.42092506546660075,1.4024972397236621
-0.42417990783448106,1.4000973085818134
-0.427251820262289,1.3973810592301732
-0.43011602337220844,1.3943380790470654
-0.43274820748290327,1.3909561913775415
-0.43512470007274384,1.3872213931905937
-0.43722260423725245,1.3831178219057731
-0.43901991120810596,1.3786277592924774
-0.44049559141994604,1.373731680669113
-0.44162966977017065,1.3684083576176267
-0.44240329156627956,1.3626350220440786
-0.44279878615779483,1.3563875986327159
-0.442799735381304,1.3496410115480701
-0.4423910536982384,1.3423695696410307
-0.44155908628090484,1.3345474324310564
-0.4402917303231197,1.3261491568048471
-0.4385785835518449,1.3171503217456344
-0.43641112234292717,1.3075282255562284
-0.4337829100564151,1.2972626470468327
-0.43068983427364477,1.2863366591213106
-0.42713036961530626,1.2747374802184264
-0.4231058608276955,1.2624573462591409
-0.418620818925808,1.249494383231318
-0.4136832214582141,1.235853458421596
-0.40830480648701184,1.22154698668713
-0.40250134872676013,1.2065956671436022
-0.39629290551952323,1.1910291253119265
-0.38970401998707305,1.1748864361774796
-0.38276386882956004,1.1582165048134578
-0.3755063428501684,1.141078283220051
-0.3679700493778177,1.1235408048223856
-0.3601982273175297,1.1056830216131543
-0.35223856754569166,1.0875934331524861
-0.3441429337332541,1.0693695014523252
-0.33596698135653896,1.051116851054116
-0.3277696755619284,1.0329482592132058
-0.31961271159540994,1.0149824468689648
-0.3115598445910204,0.9973426868307271
-0.30367613852937814,0.9801552511633016
-0.2960271470236305,0.9635477249277472
-0.28867804116314,0.9476472180446054
-0.2816927018497326,0.9325785109311301
-0.2751327958123739,0.9184621725732262
-0.26905685571248017,0.9054126917033102
-0.2635193853990642,0.8935366626734921
-0.2585700114048302,0.8829310673797968
-0.25425270117597437,0.8736816931851359
-0.2506050673060909,0.865861724222854
-0.2476577752260298,0.8595305397944207
-0.24543406943545185,0.8547327488976674
-0.24394943051615794,0.8514974843645002
-0.24321137192708397,0.8498379738090044
-0.2432193820453824,0.8497513977738671
-0.2439650131971725,0.8512190383200853
-0.24543211563207176,0.8542067140493147
-0.24759721065691884,0.8586654904019251
-0.2504299935739452,0.8645326472555989
-0.2538939537790522,0.8717328795669562
-0.25794709646901604,0.8801797012416839
-0.2625427479712439,0.8897770177515897
