th1,th2
-0.22980571437878994,0.8363668628652521
-0.2285518534111106,0.8371331977402307
-0.22643795472633046,0.8362561134635159
-0.2236541554379477,0.8341080448906368
-0.22035850740267024,0.8309969918563712
-0.21668379256970183,0.8271803860900656
-0.2127427987131809,0.8228758774822553
-0.20863235137550273,0.8182696276778211
-0.2044363445748891,0.8135225916705321
-0.2002279705360322,0.8087751829393327
-0.19607131498620614,0.8041506499051031
-0.1920224574910652,0.7997574372470276
-0.18813019433968037,0.7956907618163152
-0.18443648339826288,0.7920335970651501
-0.1809766951678286,0.7888572301287068
-0.17777974124959048,0.7862215304406315
-0.17486813996887887,0.7841750468612978
-0.1722580686083898,0.7827550308773998
-0.16995944225252324,0.7819874658549679
-0.16797605044633263,0.7818871661566767
-0.16630577460809817,0.7824579948897806
-0.16494090135324405,0.7836932349829433
-0.16386853959040973,0.785576135148496
-0.16307114247742446,0.7880806400960664
-0.16252712914130052,0.7911723032012788
-0.16221159555284365,0.7948093698089062
-0.162097099188971,0.7989440105875996
-0.16215449819670014,0.8035236769763793
-0.1623538227633175,0.8084925448805695
-0.16266515435140277,0.8137930084709677
-0.16305948740680454,0.8193671832654721
-0.16350954809808288,0.8251583766383295
-0.16399054557500578,0.8311124844765495
-0.16448083309017394,0.8371792748092185
-0.16496245903217238,0.8433135227530051
-0.16542159136469356,0.8494759658847901
-0.1658488030241911,0.8556340549726108
-0.166239210349597,0.8617624816416212
-0.1665924614375401,0.8678434717727863
-0.16691257626218126,0.8738668409648249
-0.16720764529369925,0.8798298159657684
-0.1674893980198365,0.8857366333348103
-0.1677726570556858,0.891597933476363
-0.1680746972675089,0.8974299743663714
-0.16841453240599644,0.9032536945650004
-0.16881215403645713,0.9090936593142983
-0.1692877489893634,0.914976926529449
-0.1698609220865349,0.9209318712269514
-0.170549950510257,0.9269870073577997
-0.17137109489170016,0.9331698451400314
-0.17233799004988953,0.9395058198693776
-0.17346113539193073,0.9460173249275686
-0.1747475013950012,0.9527228774410638
-0.17620026445967146,0.9596364399363589
-0.1778186778997058,0.9667669155845451
-0.1795980820759292,0.9741178284382195
-0.18153005185859758,0.9816871936588367
-0.18360267488274684,0.9894675763346913
-0.18580094960821242,0.9974463313154868
-0.18810728816378128,1.0056060107419293
-0.1905021054806579,1.0139249208107768
-0.19296447342073725,1.0223778049439285
-0.1954728165719792,1.0309366270501628
-0.19800562518057496,1.0395714260712894
-0.2005421603518362,1.048251211545383
-0.20306312718228822,1.0569448695155355
-0.20555129285712695,1.0656220487434267
-0.20799202890345272,1.074253998798116
-0.21037375964688418,1.082814334094906
-0.21268830236980352,1.0912797012421924
-0.21493108858634646,1.0996303309781041
-0.21710126009002598,1.1078504603884187
-0.21920163784245836,1.1159286158263697
-0.2212385661996044,1.1238577518321151
-0.2232216392601031,1.1316352462046253
-0.22516332012030038,1.1392627560483957
-0.2270784673960515,1.1467459439511452
-0.22898378640257144,1.1540940873132977
-0.23089722477146424,1.1613195871337505
-0.2328373339534846,1.168437395171846
-0.23482261895775766,1.1754643802917857
-0.23687089879196335,1.1824186559197754
-0.23899869940027405,1.189318890900458
-0.24122069948091057,1.196183625648791
-0.24354924746312664,1.2030306144024527
-0.24599396521760059,1.2098762126561444
-0.24856145086792766,1.2167348265896343
-0.2512550894834829,1.2236184385877
-0.2540749765962052,1.230536219904574
-0.25701795553335904,1.237494238266451
-0.26007776563429885,1.24449526485326
-0.2632452946576649,1.2515386817726684
-0.2665089252142242,1.2586204879460814
-0.2698549619952712,1.2657333983687804
-0.27326812400634315,1.2728670290716912
-0.27673208404071115,1.280008157872117
-0.2802300362944043,1.287141049209298
-0.2837452723685399,1.2942478300534692
-0.2872617459352182,1.3013089030710074
-0.29076460704571794,1.3083033829216806
-0.2942406883964848,1.3152095417379046
-0.2976789277802986,1.3220052504554303
-0.3010707133590156,1.3286684036814418
-0.30441014120667437,1.3351773171397983
-0.3076941776817335,1.341511088355701
-0.31092272248095276,1.3476499130594315
-0.3140985715872916,1.3535753517243092
-0.3172272826329755,1.3592705426312592
-0.32031694834396773,1.3647203597979092
-0.3233778866093601,1.3699115159560544
-0.3264222582365263,1.3748326124473318
-0.32946362553310116,1.3794741393822902
-0.3325164664401503,1.3838284306327728
-0.3355956599865128,1.3878895791735149
-0.3387159593215059,1.3916533189402365
-0.3418914685114955,1.3951168797246731
-0.3451351386745447,1.3982788216902462
-0.3484582979142919,1.40113885588478
-0.35187022795394407,1.4036976566781003
-0.3553777984326958,1.4059566714002194
-0.3589851675903777,1.4079179316445611
-0.36269355562038924,1.4095838697796215
-0.36650109440955453,1.410957143233695
-0.37040275480144774,1.412040468133744
-0.37439035000989945,1.4128364629427645
-0.37845261145940673,1.4133475018984945
-0.38257533121825443,1.413575577353318
-0.3867415633865219,1.4135221695873152
-0.39093187535980295,1.4131881223419824
-0.3951246388505536,1.4125735222203575
-0.39929634993666674,1.4116775802290826
-0.40342196722887746,1.410498514097706
-0.40747525749624336,1.409033430587866
-0.41142913873785814,1.4072782077769685
-0.415256011700271,1.4052273782346838
-0.4189280721621255,1.4028740150641692
-0.42241759787795247,1.4002096239038202
-0.425697205821257,1.3972240451238949
-0.42874007721691365,1.3939053715457266
-0.4315201497256063,1.390239887997563
-0.4340122779600372,1.3862120398386715
-0.4361923651983677,1.381804438173288
-0.43803747064513604,1.3769979097843645
-0.4395258978123321,1.371771599797565
-0.44063727050250145,1.3661031347020225
