th1,th2
-0.22980571437878994,0.8363668628652521
-0.22943694894164957,0.8345149309679677
-0.22810111392273422,0.8316013628152151
-0.22601059279345956,0.8278806126325996
-0.22334106936375164,0.8235657815139253
-0.22023928630701234,0.818837911577232
-0.21682907907771962,0.8138531148080639
-0.21321601753732786,0.808747940580244
-0.2094909269041339,0.8036433154780551
-0.20573251141475188,0.7986473334766029
-0.20200926563290766,0.7938571304427627
-0.19838082750029917,0.7893600416195083
-0.19489890226116613,0.785234212105903
-0.19160786592708123,0.7815488066375881
-0.18854513989146351,0.7783639448674274
-0.18574141380369655,0.7757304708072982
-0.18322078121747573,0.7736896493395328
-0.18100084134772687,0.7722728681741612
-0.1790928101509985,0.771501409928875
-0.1775016746427162,0.7713863459042134
-0.17622641572872627,0.7719285905001615
-0.1752603167782452,0.7731191430528811
-0.17459136767724778,0.7749395322176449
-0.17420276719423483,0.777362466997179
-0.1740735202123364,0.7803526882608054
-0.1741791207987929,0.7838680052855833
-0.17449230726857023,0.787860493646567
-0.17498387142536578,0.7922778238501067
-0.17562350109358513,0.7970646845812495
-0.17638063293651038,0.8021642604320549
-0.1772252914157613,0.8075197215617709
-0.17812888958791195,0.8130756819380919
-0.17906496823190307,0.8187795835999558
-0.18000985150436294,0.8245829666974784
-0.18094319985083468,0.8304425887881115
-0.18184844415559426,0.8363213618411331
-0.18271308896517435,0.842189081428191
-0.18352887692615352,0.8480229294273555
-0.1842918111774878,0.8538077389898572
-0.18500203716415609,0.8595360182453413
-0.18566359002154753,0.8652077369803464
-0.18628401815097664,0.8708298880469244
-0.1868738977066264,0.8764158422879741
-0.18744625629778885,0.8819845220687804
-0.18801592715128793,0.8875594238757932
-0.18859885717465802,0.8931675247153077
-0.18921139373523474,0.898838110089322
-0.1898695754775581,0.9046015630614407
-0.1905884521262246,0.9104881543173384
-0.19138145697985262,0.916526872184533
-0.1922598537411745,0.9227443293635106
-0.19323227652439595,0.9291637797381014
-0.19430437843589013,0.9358042742173529
-0.1954786001623446,0.9426799792866364
-0.19675406566374198,0.9497996760108376
-0.19812660751169925,0.9571664508539779
-0.1995889197984098,0.9647775830844237
-0.2011308320306115,0.9726246269518265
-0.20273969317492554,0.980693680473765
-0.2044008511836247,0.9889658267655593
-0.20609821003600237,0.9974177285737997
-0.20781484369256542,1.00602235219384
-0.20953364446583783,1.0147497933929697
-0.21123798222428114,1.023568175417911
-0.2129123505973732,1.0324445876935646
-0.2145429769430016,1.0413460334368363
-0.21611837424596556,1.0502403550941408
-0.2176298152828848,1.0590971082068594
-0.21907171223210517,1.0678883569256634
-0.2204418883219098,1.076589367813457
-0.22174173197178607,1.0851791826553392
-0.22297622805020278,1.0936410555721063
-0.22415386519920688,1.1019627446395137
-0.22528642250776448,1.1101366532716341
-0.22638864299997463,1.1181598216573159
-0.2274778052955359,1.1260337733753625
-0.2285732082643175,1.133764226801076
-0.2296955864171434,1.1413606849166327
-0.23086647605386648,1.148835920534883
-0.23210755375404327,1.1562053766504197
-0.2334399695975417,1.163486503580408
-0.234883697522118,1.1706980557165678
-0.23645692447004452,1.1778593710732603
-0.23817549848110486,1.1849896564068874
-0.24005245371512787,1.1921072995464141
-0.2420976276172989,1.1992292287843003
-0.24431738217721477,1.2063703368213705
-0.24671443759742348,1.2135429839434146
-0.24928782280988496,1.2207565919477916
-0.25203294329693626,1.2280173369575598
-0.25494176272617736,1.2353279457829656
-0.2580030911321674,1.2426875970370688
-0.26120296889984485,1.2500919248985323
-0.2645251327406079,1.2575331203442517
-0.26795154730111376,1.2650001219378864
-0.2714629840865789,1.2724788859315308
-0.275039628072123,1.2799527235727857
-0.27866169175119443,1.2874026921452222
-0.2823100164385677,1.2948080254241643
-0.2859666413916681,1.302146588900271
-0.28961532269954354,1.309395345291021
-0.29324198585363065,1.316530816489012
-0.2968350983795124,1.3235295291359361
-0.3003859517793175,1.3303684324004887
-0.3038888452033387,1.3370252782068586
-0.3073411666218593,1.3434789560315494
-0.3107433706852922,1.3497097763811172
-0.3140988558242473,1.355699699103201
-0.31741374633743386,1.361432504692334
-0.320696588139347,1.3668939086603868
-0.3239579693985664,1.3720716207870416
-0.32721007941344,1.3769553525959546
-0.33046622068465753,1.3815367776761072
-0.3337402902127096,1.3858094504560272
-0.3370462465516256,1.3897686897246415
-0.34039757908827345,1.3934114335724832
-0.34380679540837805,1.3967360725091242
-0.3472849414944512,1.3997422673165734
-0.3508411679320521,1.4024307577537505
-0.35448235334865774,1.404803167572385
-0.35821279405491213,1.406861810485085
-0.3620339663904937,1.4086095007921262
-0.36594436569055067,1.410049371377882
-0.3699394231792712,1.4111847007847036
-0.3740114995582834,1.4120187501141785
-0.3781499516774422,1.412554609642416
-0.3823412665339683,1.4127950543115981
-0.3865692550116263,1.4127424067118992
-0.3908152963001545,1.4123984058251524
-0.3950586228670972,1.4117640796840414
-0.39927663521410767,1.4108396202175475
-0.4034452354457779,1.4096242589035606
-0.40753916890278147,1.4081161424206912
-0.41153236373853536,1.4063122082604849
-0.41539825931114,1.4042080611954095
-0.41911011556867206,1.4017978525550383
-0.42264129716393456,1.3990741653928591
-0.42596552777421937,1.3960279097730213
-0.4290571119466785,1.3926482335097314
-0.4318911236620104,1.3889224546895245
-0.43444356263001327,1.3848360231360075
-0.4366914810248663,1.3803725185784097
-0.4386130848662404,1.3755136936049026
-0.4401878154932422,1.3702395694723912
-0.44139641751088354,1.364528592469294
-0.442221000174618,1.3583578577617499
-0.4426450993924664,1.3517034064853952
-0.4426537473558514,1.3445406002782305
-0.442233556263911,1.3368445755050227
-0.4413728217010028,1.3285907771365792
-0.44006164999685266,1.3197555696707277
-0.43829211238994004,1.310316919684076
-0.4360584270854508,1.3002551416667916
-0.4333571684172464,1.2895536958108242
-0.430187500363859,1.2782000234986721
-0.4265514297112228,1.266186403484387
-0.4224540722812471,1.2535108092830267
-0.4179039239358409,1.240177746199454
-0.4129131265969888,1.2261990448368012
-0.40749771836437,1.2115945869234708
-0.4016778560225704,1.196392938965321
-0.39547799785786475,1.1806318696286189
-0.38892703478339596,1.1643587279296577
-0.38205835831917845,1.1476306612643157
-0.374909854990692,1.1305146550443985
-0.36752381818057284,1.11308737917861
-0.35994677035849065,1.0954348307777744
-0.3522291908746569,1.0776517671826764
-0.3444251470673631,1.0598409285897001
-0.3365918292261342,1.042112055043344
-0.32878899288045266,1.0245807082166802
-0.32107831485281113,1.0073669140388535
-0.3135226724229037,0.9905936476733043
-0.30618535769509897,0.9743851874209245
-0.2991292417448225,0.9588653686434878
-0.2924159052485589,0.9441557726110169
-0.2861047539943822,0.9303738881271051
-0.2802521388560398,0.9176312857575115
-0.27491050044056015,0.9060318453878348
-0.27012755865234483,0.8956700776073271
-0.2659455668408924,0.8866295780359859
-0.26240064902061694,0.8789816511970934
-0.25952223689648585,0.8727841369418458
-0.25733262114541766,0.8680804678482765
-0.25584662865632163,0.864898980569511
-0.2550714343036174,0.8632524979531506
-0.25500651241612393,0.8631381920763055
-0.2556437295117695,0.8645377313405015
-0.2569675762117101,0.8674177076605538
-0.2589555326407951,0.8717303327791958
-0.26157855817897924,0.8774143860593304
-0.26480169325875386,0.8843963899520338
-0.2685847581059768,0.8925919838967249
-0.2728831309817028,0.9019074628416344
-0.27764858667091785,0.9122414430093024
-0.28283017473231203,0.9234866150703467
-0.28837511640330227,0.9355315435888455
-0.2942296990574745,0.948262471484957
-0.300340147727521,0.9615650893062626
-0.3066534544053214,0.9753262312522842
-0.31311814756285805,0.989435463065002
-0.319684986537078,1.0037865309589746
-0.3263075680083043,1.0182786455685964
-0.332942834683932,1.0328175802673287
-0.33955147937779506,1.0473165689806785
-0.34609824084763036,1.0616969945802002
-0.35255209091499706,1.0758888649184253
-0.3588863154436376,1.0898310793590944
-0.3650784946000465,1.10347149410055
-0.3711103903801267,1.1167667995276733
-0.3769677515867823,1.1296822271270577
-0.38264004822805914,1.14219110705517
-0.3881201486328777,1.1542743001830438
-0.3934039534271852,1.1659195303068903
-0.3984900008702567,1.1771206431960126
-0.40337905792836376,1.187876819261584
-0.40807371088636496,1.1981917659143673
-0.4125779683065219,1.2080729142038922
-0.41689688778997785,1.2175306421854593
-0.4210362363419606,1.2265775447518648
-0.42500219225656505,1.2352277665144924
-0.4288010943954936,1.2434964108523576
-0.4324392426140371,1.2513990346004575
-0.4359227509628847,1.2589512341518234
-0.4392574532388341,1.2661683251269231
-0.44244885853829324,1.2730651143358118
-0.44550215274406535,1.2796557596258933
-0.44842224039830625,1.2859537104586065
-0.4512138202219709,1.291971719761001
-0.4538814866611022,1.297721915802738
-0.4564298492884193,1.3032159215851895
-0.4588636616681578,1.3084650085066185
-0.4611879513946243,1.3134802708762998
-0.4634081434211532,1.3182728081634931
-0.46553016947705306,1.3228539026411155
-0.4675605572883422,1.327235181262112
-0.46950649442960674,1.3314287521214594
-0.47137586289036976,1.3354473076333238
-0.4731772417882744,1.339304188511318
-0.4749198770505365,1.3430134046986253
-0.4766136182628789,1.346589611473888
-0.47826882420259975,1.35004804098218
-0.47989623978496915,1.3534043913385536
-0.48150684822094264,1.3566746771636355
-0.4831117030771848,1.3598750468857965
-0.48472174562224374,1.3630215733432285
-0.48634761331920856,1.366130025114616
-0.48799944557747826,1.369215626584195
-0.48968669290481537,1.3722928150031806
-0.4914179354139446,1.3753750027537157
-0.4932007162510909,1.3784743526730496
-0.4950413949488472,1.3816015736832181
-0.4969450249896618,1.384765743131305
-0.4989152590301182,1.3879741612195051
-0.500954284313813,1.391232241738803
-0.5030627898272032,1.3945434420633096
-0.505239965763503,1.3979092340626433
-0.5074835348885932,1.4013291162941166
-0.5097898144816495,1.4048006665888255
-0.5121538066801261,1.4083196329854033
-0.5145693143180078,1.4118800599261034
-0.5170290787272193,1.4154744457394504
-0.5195249354888873,1.4190939267124563
-0.5220479837824853,1.4227284825166602
-0.5245887647900295,1.4263671574021273
-0.5271374445675194,1.429998291411305
-0.5296839968899395,1.4336097558831546
-0.5322183817983207,1.4371891877045413
-0.5347307159129158,1.4407242171029384
-0.5372114310078917,1.4442026842408517
-0.539651417850481,1.4476128404439574
-0.5420421528703713,1.450943530546162
-0.5443758058219823,1.4541843535393306
-0.5466453272122455,1.4573257994474067
-0.5488445148697022,1.4603593610793923
-0.5509680596090019,1.463277620030527
-0.5530115704822045,1.4660743069759457
-0.5549715805912783,1.4687443369191877
-0.5568455348542465,1.4712838206056085
-0.5586317614629941,1.4736900537780193
-0.5603294290391982,1.4759614863323065
-0.5619384916845074,1.478097673721343
-0.563459624232988,1.4800992131563937
-0.5648941500514506,1.4819676672694497
-0.5662439637021252,1.483705477933013
-0.5675114506895715,1.485315872893269
-0.5686994063682745,1.4868027677673672
-0.5698109558985773,1.488170665795725
-0.5708494769164085,1.4894245575365423
-0.5718185263367167,1.490569822452863
-0.5727217724514221,1.4916121340831074
-0.5735629332192549,1.4925573702140549
-0.5743457213854484,1.493411529199913
-0.5750737968212699,1.4941806533005595
-0.5757507262429815,1.494870759653181
-0.5763799502619769,1.4954877792501076
-0.5769647575361928,1.4960375040760225
-0.5775082656398494,1.4965255423631005
