th1,th2
-0.22980571437878994,0.8363668628652521
-0.22877376715386835,0.8361989507729463
-0.2267913385363074,0.8345765091442209
-0.22406754817237182,0.8318358419610311
-0.22077595517099588,0.828256246523683
-0.2170620518435735,0.8240724113941118
-0.21304907927526165,0.8194840244578182
-0.2088424885715147,0.8146631204095884
-0.20453331276690973,0.8097596014580661
-0.2002006676171981,0.8049052893524734
-0.19591356219622738,0.8002168066362455
-0.19173217027959139,0.7957975368504517
-0.18770868922989223,0.7917388744601088
-0.18388789316189874,0.7881209433415614
-0.1803074705002407,0.7850129359988546
-0.17699822182182184,0.7824732029075345
-0.17398418146756683,0.7805492014720135
-0.17128271534151754,0.7792773962498667
-0.16890463725049465,0.778683185785847
-0.166854376844668,0.7787809162341944
-0.1651302235576018,0.779574027702055
-0.16372466284411538,0.781055365809983
-0.16262481346157567,0.7832076783201101
-0.16181296756228303,0.7860043048796702
-0.16126722901724208,0.7894100570654891
-0.1609622397476735,0.7933822761202787
-0.16086997897972388,0.7978720471819336
-0.16096061633727093,0.802825541556698
-0.16120339661470862,0.8081854527940692
-0.16156753197675475,0.8138924880769252
-0.16202307624459916,0.8198868738011783
-0.16254175585062558,0.8261098332011799
-0.16309773295333196,0.8325049944520885
-0.1636682780471869,0.83901968977512
-0.164234332098143,0.8456061095685257
-0.1647809416771994,0.8522222803275107
-0.1652975546211948,0.8588328409049848
-0.1657781682719406,0.865409598276761
-0.16622132716727328,0.8719318511618447
-0.16662997200689372,0.8783864773489289
-0.16701114661495875,0.8847677881271785
-0.167375574296102,0.8910771605498903
-0.16773711926650417,0.8973224651236589
-0.16811215258597223,0.9035173126845325
-0.16851884508969173,0.909680149496494
-0.16897641211268444,0.9158332338217946
-0.16950433623734415,0.9220015302429
-0.17012159482673492,0.9282115597815417
-0.17084591871786842,0.9344902443267995
-0.17169310715686045,0.9408637830624218
-0.1726764219105347,0.9473565965294023
-0.17380608056556626,0.9539903707704567
-0.1750888654325491,0.9607832298129515
-0.1765278603374947,0.967749059722079
-0.17812232305468834,0.9748970017876835
-0.1798676963730592,0.9822311263047674
-0.1817557559610301,0.9897502920878317
-0.18377488847118398,0.9974481905431741
-0.18591048887021727,1.0053135670255149
